80.51,82.02,78.99,79.61,61.04,87.07
80.53,82.49,78.58,79.38,61.11,87.07
80.79,82.58,79.0,79.73,61.62,87.52
79.72,81.34,78.11,78.8,59.48,86.59
81.52,83.79,79.26,80.16,63.11,87.82
80.61,82.44,78.79,79.54,61.27,87.21
0.65,0.9,0.45,0.5,1.3,0.47
