hsa-mir-1229-5p,0.5,0.5,hsa-miR-205,#N/A,
hsa-mir-5187-5p,0.5,0.5,hsa-miR-205,#N/A,
hsa-mir-5584-5p,0.5,0.5,hsa-miR-205,#N/A,
hsa-mir-657,0.5,0.5,hsa-miR-205,hsa-miR-657,
hsa-mir-648,0.5,0.5,hsa-miR-205,#N/A,
hsa-mir-4649-5p,0.5,0.5,hsa-miR-205,#N/A,
hsa-mir-6780b-5p,0.5,0.5,hsa-miR-206,#N/A,
hsa-mir-641,0.5,0.5,hsa-miR-155,#N/A,
hsa-mir-3649,0.5,0.5,hsa-miR-15a,#N/A,
hsa-mir-1206,0.5,0.5,hsa-miR-15a,#N/A,
hsa-mir-4293,0.5,0.5,hsa-miR-15a,#N/A,
hsa-mir-548an,0.5,0.5,hsa-miR-15a,#N/A,
hsa-mir-3178,0.5,0.5,hsa-miR-15a,#N/A,
hsa-mir-1234-3p,0.5,0.5,hsa-miR-15a,#N/A,
hsa-mir-1204,0.5,0.5,hsa-miR-15a,#N/A,
hsa-mir-4687-5p,0.5,0.5,hsa-miR-15a,#N/A,
hsa-mir-4787-5p,0.5,0.5,hsa-miR-15a,#N/A,
hsa-mir-1292-5p,0.5,0.5,hsa-miR-15a,#N/A,
hsa-mir-644a,0.5,0.5,hsa-miR-99a,#N/A,
hsa-mir-4521,0.5,0.5,hsa-miR-199a,#N/A,
hsa-mir-3148,0.5,0.5,hsa-miR-199a,#N/A,
hsa-mir-1248,0.5,0.5,hsa-miR-199a,#N/A,
hsa-mir-656-5p,0.5,0.5,hsa-miR-199a,#N/A,
hsa-mir-620,0.5,0.5,hsa-miR-199a,#N/A,
hsa-mir-1324,0.5,0.5,hsa-miR-199a,#N/A,
hsa-mir-1178-5p,0.5,0.5,hsa-miR-199a,#N/A,
hsa-mir-4480,0.5,0.5,hsa-miR-199a,#N/A,
hsa-mir-3941,0.5,0.5,hsa-miR-199a,#N/A,
hsa-mir-6086,0.5,0.5,hsa-miR-199a,#N/A,
hsa-mir-1261,0.5,0.5,hsa-miR-199a,#N/A,
hsa-mir-4650-5p,0.5,0.5,hsa-miR-199a*,#N/A,
hsa-mir-643,0.5,0.5,hsa-miR-199a*,#N/A,
hsa-mir-1914-5p,0.5,0.5,hsa-miR-199a*,#N/A,
hsa-mir-550b-2-5p,0.5,0.5,hsa-miR-199a*,#N/A,
hsa-mir-4501,0.5,0.5,hsa-miR-199a*,#N/A,
hsa-mir-3976,0.5,0.5,hsa-miR-199a*,#N/A,
hsa-mir-517b-3p,0.5,0.5,hsa-miR-199a*,#N/A,
hsa-mir-4298,0.5,0.5,hsa-miR-199a*,#N/A,
hsa-mir-7107-5p,0.5,0.5,hsa-miR-199a*,#N/A,
hsa-mir-7847-3p,0.5,0.5,hsa-miR-199a*,#N/A,
hsa-mir-133a-3p,0.5,0.5,hsa-miR-199a*,#N/A,
hsa-mir-203a-3p,0.5,0.5,hsa-miR-199a-1,#N/A,
hsa-mir-483-3p,0.5,0.5,hsa-miR-199a-1,#N/A,
hsa-mir-127-3p,0.5,0.5,hsa-miR-133a,#N/A,
hsa-mir-34a-3p,0.5,0.5,hsa-miR-223,#N/A,
hsa-mir-409-3p,0.5,0.5,hsa-miR-189,#N/A,
hsa-mir-487b-3p,0.5,0.5,hsa-miR-18a,#N/A,
hsa-mir-489-3p,0.5,0.5,hsa-miR-18a,#N/A,
hsa-mir-23a-3p,0.6,0.4,hsa-miR-18a,#N/A,
hsa-mir-125a-3p,0.6,0.4,hsa-miR-18b,#N/A,
hsa-mir-3167,0.6,0.4,hsa-miR-190,#N/A,
hsa-mir-376c-3p,0.6,0.4,hsa-miR-190,#N/A,
hsa-mir-544a,0.6,0.4,hsa-miR-190,#N/A,
hsa-mir-4735-3p,0.6,0.4,hsa-miR-191,#N/A,
hsa-mir-505-3p,0.6,0.4,hsa-miR-191,#N/A,
hsa-mir-519d-3p,0.6,0.4,hsa-miR-191,#N/A,
hsa-mir-130b-3p,0.6,0.4,hsa-miR-191,#N/A,
hsa-mir-219a-5p,0.6,0.4,hsa-miR-191,#N/A,
hsa-mir-376b-3p,0.6,0.4,hsa-miR-191,#N/A,
hsa-mir-3529-5p,0.6,0.4,hsa-miR-191,#N/A,
hsa-mir-590-3p,0.6,0.4,hsa-miR-191,#N/A,
hsa-mir-4306,0.6,0.4,hsa-miR-191,#N/A,
hsa-mir-212-3p,0.6,0.4,hsa-miR-191,#N/A,
hsa-mir-25-3p,0.6,0.4,hsa-miR-191,#N/A,
hsa-mir-146b-5p,0.6,0.4,hsa-miR-191,#N/A,
hsa-mir-653-5p,0.6,0.4,hsa-miR-192,#N/A,
hsa-mir-328-3p,0.6,0.4,hsa-miR-192,#N/A,
hsa-mir-370-3p,0.6,0.4,hsa-let-7a,#N/A,
hsa-mir-4725-5p,0.6,0.4,hsa-let-7a,#N/A,
hsa-mir-4319,0.6,0.4,hsa-let-7a-1,#N/A,
hsa-mir-378f,0.6,0.4,hsa-let-7a-1,#N/A,
hsa-mir-378c,0.6,0.4,hsa-let-7a-1,#N/A,
hsa-mir-3139,0.6,0.4,hsa-let-7a-1,#N/A,
hsa-mir-378a-3p,0.6,0.4,hsa-let-7a-2,#N/A,
hsa-mir-378h,0.6,0.4,hsa-let-7a-2,#N/A,
hsa-mir-615-3p,0.6,0.4,hsa-let-7a-2,hsa-miR-615-3p,
hsa-mir-433-3p,0.6,0.4,hsa-let-7a-3,#N/A,
hsa-mir-381-3p,0.6,0.4,hsa-let-7a-3,#N/A,
hsa-mir-520a-3p,0.6,0.4,hsa-let-7a-3,#N/A,
hsa-mir-520c-3p,0.6,0.4,hsa-let-7a-3,#N/A,
hsa-mir-372-3p,0.6,0.4,hsa-let-7a-3,#N/A,
hsa-mir-126-3p,0.6,0.4,hsa-let-7a-3,#N/A,
hsa-mir-299-3p,0.6,0.4,hsa-let-7b,#N/A,
hsa-mir-611,0.6,0.4,hsa-let-7b,hsa-miR-611,
hsa-mir-6088,0.6,0.4,hsa-let-7b,#N/A,
hsa-mir-941,0.6,0.4,hsa-let-7b,#N/A,
hsa-mir-451b,0.6,0.4,hsa-let-7b,#N/A,
hsa-mir-3686,0.6,0.4,hsa-let-7b,#N/A,
hsa-mir-4268,0.6,0.4,hsa-let-7b,#N/A,
hsa-mir-1244,0.6,0.4,hsa-let-7b,#N/A,
hsa-mir-664a-5p,0.6,0.4,hsa-miR-223,#N/A,
hsa-mir-6875-5p,0.6,0.4,hsa-miR-223,#N/A,
hsa-mir-556-5p,0.6,0.4,hsa-miR-223,#N/A,
hsa-mir-8084,0.6,0.4,hsa-miR-223,#N/A,
hsa-mir-3135b,0.6,0.4,hsa-miR-224,#N/A,
hsa-mir-4742-5p,0.6,0.4,hsa-miR-224,#N/A,
hsa-mir-4756-5p,0.6,0.4,hsa-miR-224,#N/A,
hsa-mir-4765,0.6,0.4,hsa-miR-224,#N/A,
hsa-mir-6724-5p,0.6,0.4,hsa-miR-224,#N/A,
hsa-mir-600,0.6,0.4,hsa-miR-224,hsa-miR-600,
hsa-mir-658,0.6,0.4,hsa-miR-224,hsa-miR-658,
hsa-mir-614,0.6,0.4,hsa-miR-224,#N/A,
hsa-mir-4449,0.6,0.4,hsa-miR-224,#N/A,
hsa-mir-1843,0.6,0.4,hsa-miR-23a,#N/A,
hsa-mir-520g-5p,0.6,0.4,hsa-miR-23a,#N/A,
hsa-mir-4508,0.6,0.4,hsa-miR-23a,#N/A,
hsa-mir-5586-5p,0.6,0.4,hsa-miR-23a,#N/A,
hsa-mir-6826-5p,0.6,0.4,hsa-miR-23a,#N/A,
hsa-mir-1227-5p,0.6,0.4,hsa-miR-23a,#N/A,
hsa-mir-1286,0.6,0.4,hsa-miR-23a,#N/A,
hsa-mir-1269b,0.6,0.4,hsa-miR-23a,#N/A,
hsa-mir-1302,0.6,0.4,hsa-miR-23a,#N/A,
hsa-mir-937-5p,0.6,0.4,hsa-miR-34a,#N/A,
hsa-mir-610,0.6,0.4,hsa-miR-34a,#N/A,
hsa-mir-323b-5p,0.6,0.4,hsa-miR-34a,#N/A,
hsa-mir-4758-5p,0.6,0.4,hsa-miR-34a,#N/A,
hsa-mir-1238-5p,0.6,0.4,hsa-miR-34a,#N/A,
hsa-mir-4697-5p,0.6,0.4,hsa-miR-34a,#N/A,
hsa-mir-1284,0.6,0.4,hsa-miR-34a,#N/A,
hsa-mir-6853-5p,0.6,0.4,hsa-miR-34a,#N/A,
hsa-mir-4455,0.6,0.4,hsa-miR-34a,#N/A,
hsa-mir-1976,0.6,0.4,hsa-miR-34a,#N/A,
hsa-mir-591,0.6,0.4,hsa-miR-34a,#N/A,
hsa-mir-3928-5p,0.6,0.4,hsa-miR-34a,#N/A,
hsa-mir-935,0.6,0.4,hsa-miR-34a,#N/A,
hsa-mir-4701-5p,0.6,0.4,hsa-miR-34a,#N/A,
hsa-mir-1298-5p,0.6,0.4,hsa-miR-34a,#N/A,
hsa-mir-3908,0.6,0.4,hsa-miR-34a,#N/A,
hsa-mir-450a-5p,0.6,0.4,hsa-miR-34b,#N/A,
hsa-mir-619-5p,0.6,0.4,hsa-miR-34b,#N/A,
hsa-mir-4324,0.6,0.4,hsa-miR-34b,#N/A,
hsa-mir-3924,0.6,0.4,hsa-miR-34b,#N/A,
hsa-mir-548e-5p,0.6,0.4,hsa-miR-34b,#N/A,
hsa-mir-3185,0.6,0.4,hsa-miR-34b,#N/A,
hsa-mir-5000-5p,0.6,0.4,hsa-miR-34c,#N/A,
hsa-mir-3065-5p,0.6,0.4,hsa-miR-34c,#N/A,
hsa-mir-3198,0.6,0.4,hsa-miR-145,#N/A,
hsa-mir-7515,0.6,0.4,hsa-miR-145,#N/A,
hsa-mir-3610,0.6,0.4,hsa-miR-145,#N/A,
hsa-mir-1276,0.6,0.4,hsa-miR-145,#N/A,
hsa-mir-670-5p,0.6,0.4,hsa-miR-145,#N/A,
hsa-mir-1252-5p,0.6,0.4,hsa-miR-145,#N/A,
hsa-mir-3146,0.6,0.4,hsa-miR-145,#N/A,
hsa-mir-30a-3p,0.6,0.4,hsa-miR-145,hsa-miR-30a-3p,
hsa-mir-17-3p,0.6,0.4,hsa-miR-145,#N/A,
hsa-mir-519a-3p,0.6,0.4,hsa-miR-145,#N/A,
hsa-mir-655-3p,0.6,0.4,hsa-miR-145,#N/A,
hsa-mir-155-3p,0.6,0.4,hsa-miR-145,#N/A,
hsa-mir-455-3p,0.6,0.4,hsa-miR-145,#N/A,
hsa-mir-541-3p,0.6,0.4,hsa-miR-145,#N/A,
hsa-mir-21-3p,0.6,0.4,hsa-miR-145,#N/A,
hsa-mir-195-3p,0.6,0.4,hsa-miR-146a,#N/A,
hsa-mir-4295,0.7,0.3,hsa-miR-146a,#N/A,
hsa-mir-301a-3p,0.7,0.3,hsa-miR-146a,#N/A,
hsa-mir-4782-3p,0.7,0.3,hsa-miR-146a,#N/A,
hsa-mir-92b-3p,0.7,0.3,hsa-miR-146a,#N/A,
hsa-mir-367-3p,0.7,0.3,hsa-miR-146a,#N/A,
hsa-mir-363-3p,0.7,0.3,hsa-miR-146a,#N/A,
hsa-mir-342-3p,0.7,0.3,hsa-miR-221,#N/A,
hsa-mir-3118,0.7,0.3,hsa-miR-221,#N/A,
hsa-mir-4500,0.7,0.3,hsa-miR-221,#N/A,
hsa-mir-187-3p,0.7,0.3,hsa-miR-221,#N/A,
hsa-mir-128-3p,0.7,0.3,hsa-miR-221,#N/A,
hsa-mir-4458,0.7,0.3,hsa-miR-221,#N/A,
hsa-mir-874-3p,0.7,0.3,hsa-miR-221,#N/A,
hsa-mir-202-3p,0.7,0.3,hsa-miR-221,#N/A,
hsa-mir-422a,0.7,0.3,hsa-miR-221,hsa-miR-422a,
hsa-mir-320c,0.7,0.3,hsa-miR-221,#N/A,
hsa-mir-378d,0.7,0.3,hsa-miR-221,#N/A,
hsa-mir-378e,0.7,0.3,hsa-miR-221,#N/A,
hsa-mir-365a-3p,0.7,0.3,hsa-miR-221,#N/A,
hsa-mir-520d-3p,0.7,0.3,hsa-miR-221,#N/A,
hsa-mir-373-3p,0.7,0.3,hsa-miR-221,#N/A,
hsa-mir-302d-3p,0.7,0.3,hsa-miR-221,#N/A,
hsa-mir-302a-3p,0.7,0.3,hsa-miR-222,#N/A,
hsa-mir-302c-3p,0.7,0.3,hsa-miR-222,#N/A,
hsa-mir-302b-3p,0.7,0.3,hsa-miR-222,#N/A,
hsa-mir-208a-3p,0.7,0.3,hsa-miR-222,#N/A,
hsa-mir-208b-3p,0.7,0.3,hsa-miR-222,#N/A,
hsa-mir-509-3-5p,0.7,0.3,hsa-miR-222,#N/A,
hsa-mir-593-5p,0.7,0.3,hsa-miR-222,#N/A,
hsa-mir-767-5p,0.7,0.3,hsa-miR-222,#N/A,
hsa-mir-4505,0.7,0.3,hsa-miR-132,#N/A,
hsa-mir-5100,0.7,0.3,hsa-miR-20a,#N/A,
hsa-mir-208b-5p,0.7,0.3,hsa-miR-216,#N/A,
hsa-mir-3162-5p,0.7,0.3,hsa-miR-518b,#N/A,
hsa-mir-3611,0.7,0.3,hsa-miR-99b,#N/A,
hsa-mir-4290,0.7,0.3,hsa-miR-181b-1,#N/A,
hsa-mir-943,0.7,0.3,hsa-miR-199a-1,#N/A,
hsa-mir-3620-5p,0.7,0.3,hsa-miR-29c,#N/A,
hsa-mir-4721,0.7,0.3,hsa-miR-106a,#N/A,
hsa-mir-4739,0.7,0.3,hsa-miR-106a,#N/A,
hsa-mir-6836-5p,0.7,0.3,hsa-miR-106a,#N/A,
hsa-mir-3149,0.7,0.3,hsa-miR-106a,#N/A,
hsa-mir-579-5p,0.7,0.3,hsa-miR-106a,#N/A,
hsa-mir-3925-5p,0.7,0.3,hsa-miR-106a,#N/A,
hsa-mir-3926,0.7,0.3,hsa-miR-106a-1,#N/A,
hsa-mir-4448,0.7,0.3,hsa-miR-124a,#N/A,
hsa-mir-642b-5p,0.7,0.3,hsa-miR-124a,#N/A,
hsa-mir-6838-5p,0.7,0.3,hsa-miR-124a,#N/A,
hsa-mir-1260a,0.7,0.3,hsa-miR-124a,#N/A,
hsa-mir-4531,0.7,0.3,hsa-miR-124a-1,#N/A,
hsa-mir-1343-5p,0.7,0.3,hsa-miR-124a-2,#N/A,
hsa-mir-4695-5p,0.7,0.3,hsa-miR-124a-2,#N/A,
hsa-mir-1249-5p,0.7,0.3,hsa-miR-124a-3,#N/A,
hsa-mir-3667-5p,0.7,0.3,hsa-miR-124a-3,#N/A,
hsa-mir-651-5p,0.7,0.3,hsa-miR-21,#N/A,
hsa-mir-519a-2-5p,0.7,0.3,hsa-miR-21,#N/A,
hsa-mir-499b-5p,0.7,0.3,hsa-miR-21,#N/A,
hsa-mir-2278,0.7,0.3,hsa-miR-21,#N/A,
hsa-mir-548ac,0.7,0.3,hsa-miR-21,#N/A,
hsa-mir-548a-3p,0.7,0.3,hsa-miR-29c,#N/A,
hsa-mir-541-5p,0.7,0.3,hsa-miR-29c,#N/A,
hsa-mir-515-5p,0.7,0.3,hsa-miR-29c,#N/A,
hsa-mir-1321,0.7,0.3,hsa-miR-29c,#N/A,
hsa-mir-1264,0.7,0.3,hsa-miR-29c,#N/A,
hsa-mir-4496,0.7,0.3,hsa-miR-29c,#N/A,
hsa-mir-635,0.7,0.3,hsa-miR-29c,#N/A,
hsa-mir-676-5p,0.7,0.3,hsa-miR-29c,#N/A,
hsa-mir-762,0.7,0.3,hsa-miR-29c,#N/A,
hsa-mir-2113,0.7,0.3,hsa-miR-29c,#N/A,
hsa-mir-5699-5p,0.7,0.3,hsa-miR-29c,#N/A,
hsa-mir-1972,0.7,0.3,hsa-miR-301,#N/A,
hsa-mir-6873-5p,0.7,0.3,hsa-miR-301,#N/A,
hsa-mir-1293,0.7,0.3,hsa-miR-301,#N/A,
hsa-mir-550a-3-5p,0.7,0.3,hsa-miR-302a,#N/A,
hsa-mir-548d-5p,0.7,0.3,hsa-miR-302b,#N/A,
hsa-mir-4717-5p,0.7,0.3,hsa-miR-20a,#N/A,
hsa-mir-526a-5p,0.7,0.3,hsa-miR-20a,#N/A,
hsa-mir-3130-5p,0.7,0.3,hsa-miR-20a,#N/A,
hsa-mir-548b-5p,0.7,0.3,hsa-miR-20a,#N/A,
hsa-mir-6068,0.7,0.3,hsa-miR-20a,#N/A,
hsa-mir-4271,0.7,0.3,hsa-miR-20a,#N/A,
hsa-mir-6734-5p,0.7,0.3,hsa-miR-20b,#N/A,
hsa-mir-588,0.7,0.3,hsa-miR-20b,#N/A,
hsa-mir-4317,0.7,0.3,hsa-miR-21,#N/A,
hsa-mir-3909,0.7,0.3,hsa-miR-21,#N/A,
hsa-mir-4497,0.7,0.3,hsa-miR-21,#N/A,
hsa-mir-487a-5p,0.7,0.3,hsa-miR-21,#N/A,
hsa-mir-6852-5p,0.7,0.3,hsa-miR-21,#N/A,
hsa-mir-6089,0.7,0.3,hsa-miR-21,#N/A,
hsa-mir-4490,0.7,0.3,hsa-miR-21,#N/A,
hsa-mir-7152-5p,0.7,0.3,hsa-miR-21,#N/A,
hsa-mir-891a-5p,0.7,0.3,hsa-miR-21,#N/A,
hsa-mir-555,0.7,0.3,hsa-miR-21,#N/A,
hsa-mir-3940-5p,0.7,0.3,hsa-miR-21,#N/A,
hsa-mir-3156-5p,0.7,0.3,hsa-miR-21,#N/A,
hsa-mir-4488,0.7,0.3,hsa-miR-21,#N/A,
hsa-mir-6721-5p,0.7,0.3,hsa-miR-21,#N/A,
hsa-mir-3945,0.7,0.3,hsa-miR-21,#N/A,
hsa-mir-4672,0.7,0.3,hsa-miR-21,#N/A,
hsa-mir-4648,0.7,0.3,hsa-miR-216,#N/A,
hsa-mir-4664-5p,0.7,0.3,hsa-miR-216,#N/A,
hsa-mir-516b-5p,0.7,0.3,hsa-miR-217,#N/A,
hsa-mir-4469,0.7,0.3,hsa-miR-217,#N/A,
hsa-mir-4510,0.7,0.3,hsa-miR-217,#N/A,
hsa-mir-3916,0.7,0.3,hsa-miR-218,#N/A,
hsa-mir-4274,0.7,0.3,hsa-miR-218,#N/A,
hsa-mir-4784,0.7,0.3,hsa-miR-218-2,#N/A,
hsa-mir-4795-5p,0.7,0.3,hsa-miR-219,#N/A,
hsa-mir-6508-5p,0.7,0.3,hsa-miR-219-1,#N/A,
hsa-mir-7161-5p,0.7,0.3,hsa-miR-219-1,#N/A,
hsa-mir-485-3p,0.7,0.3,hsa-miR-219-1,#N/A,
hsa-mir-330-3p,0.7,0.3,hsa-miR-219-1,#N/A,
hsa-mir-331-3p,0.7,0.3,hsa-miR-22,#N/A,
hsa-mir-34c-3p,0.7,0.3,hsa-miR-22,#N/A,
hsa-mir-454-3p,0.8,0.2,hsa-miR-22,#N/A,
hsa-mir-3666,0.8,0.2,hsa-miR-22,#N/A,
hsa-mir-210-3p,0.8,0.2,hsa-miR-22,#N/A,
hsa-mir-384,0.8,0.2,hsa-miR-124a,#N/A,
hsa-mir-490-3p,0.8,0.2,hsa-miR-16,#N/A,
hsa-mir-378i,0.8,0.2,hsa-miR-16,#N/A,
hsa-mir-378b,0.8,0.2,hsa-miR-16,#N/A,
hsa-mir-495-3p,0.8,0.2,hsa-miR-16,#N/A,
hsa-mir-599,0.8,0.2,hsa-miR-16-1,#N/A,
hsa-mir-518e-5p,0.8,0.2,hsa-miR-199a-1,#N/A,
hsa-mir-519b-5p,0.8,0.2,hsa-miR-199a-1,#N/A,
hsa-mir-2392,0.8,0.2,hsa-miR-199a-1,#N/A,
hsa-mir-4279,0.8,0.2,hsa-miR-199a-1-5p,#N/A,
hsa-mir-1225-5p,0.8,0.2,hsa-miR-199a-2,#N/A,
hsa-mir-4476,0.8,0.2,hsa-miR-199a-2,#N/A,
hsa-mir-4530,0.8,0.2,hsa-miR-199a-2,#N/A,
hsa-mir-6075,0.8,0.2,hsa-miR-199a-2-5p,#N/A,
hsa-mir-6799-5p,0.8,0.2,hsa-miR-199a-3p,#N/A,
hsa-mir-3662,0.8,0.2,hsa-miR-199b,#N/A,
hsa-mir-4487,0.8,0.2,hsa-miR-199b,#N/A,
hsa-mir-1299,0.8,0.2,hsa-miR-199b,#N/A,
hsa-mir-4764-5p,0.8,0.2,hsa-miR-199b,#N/A,
hsa-mir-3663-5p,0.8,0.2,hsa-miR-199b,#N/A,
hsa-mir-4726-5p,0.8,0.2,hsa-miR-199b,#N/A,
hsa-mir-7109-5p,0.8,0.2,hsa-miR-199b,#N/A,
hsa-mir-3074-5p,0.8,0.2,hsa-miR-199b,#N/A,
hsa-mir-6831-5p,0.8,0.2,hsa-miR-199b,#N/A,
hsa-mir-922,0.8,0.2,hsa-miR-199b,#N/A,
hsa-mir-5010-5p,0.8,0.2,hsa-miR-199b,#N/A,
hsa-mir-567,0.8,0.2,hsa-miR-199b,#N/A,
hsa-mir-7705,0.8,0.2,hsa-miR-199b,#N/A,
hsa-mir-519e-5p,0.8,0.2,hsa-miR-199b,#N/A,
hsa-mir-5582-5p,0.8,0.2,hsa-miR-519a,#N/A,
hsa-mir-1269a,0.8,0.2,hsa-miR-519d,#N/A,
hsa-mir-3161,0.8,0.2,hsa-miR-520c,#N/A,
hsa-mir-3127-5p,0.8,0.2,hsa-miR-524*,#N/A,
hsa-mir-1226-5p,0.8,0.2,hsa-miR-524*,#N/A,
hsa-mir-5193,0.8,0.2,hsa-miR-525*,#N/A,
hsa-mir-4446-5p,0.8,0.2,hsa-miR-539,#N/A,
hsa-mir-3658,0.8,0.2,hsa-miR-542-3p,#N/A,
hsa-mir-4753-5p,0.8,0.2,hsa-miR-542-3p,#N/A,
hsa-mir-548p,0.8,0.2,hsa-miR-542-5p,#N/A,
hsa-mir-548f-5p,0.8,0.2,hsa-miR-550,#N/A,
hsa-mir-466,0.8,0.2,hsa-miR-551a,#N/A,
hsa-mir-3614-5p,0.8,0.2,hsa-miR-563,#N/A,
hsa-mir-507,0.8,0.2,hsa-miR-565,#N/A,
hsa-mir-770-5p,0.8,0.2,hsa-miR-572,#N/A,
hsa-mir-5003-5p,0.8,0.2,hsa-miR-572,#N/A,
hsa-mir-4782-5p,0.8,0.2,hsa-miR-582,#N/A,
hsa-mir-4467,0.8,0.2,hsa-miR-594,#N/A,
hsa-mir-4270,0.8,0.2,hsa-miR-594,#N/A,
hsa-mir-4778-5p,0.8,0.2,hsa-miR-598,#N/A,
hsa-mir-6133,0.8,0.2,hsa-miR-605,#N/A,
hsa-mir-3200-5p,0.8,0.2,hsa-miR-608,#N/A,
hsa-mir-5590-5p,0.8,0.2,hsa-miR-611,#N/A,
hsa-mir-933,0.8,0.2,hsa-miR-622,#N/A,
hsa-mir-203b-5p,0.8,0.2,hsa-miR-627,#N/A,
hsa-mir-934,0.8,0.2,hsa-miR-99b,#N/A,
hsa-mir-564,0.8,0.2,hsa-miR-99b,#N/A,
hsa-mir-527,0.8,0.2,hsa-miR-99b,#N/A,
hsa-mir-1277-5p,0.8,0.2,hsa-miR-106b,#N/A,
hsa-mir-5009-5p,0.8,0.2,hsa-miR-106b,#N/A,
hsa-mir-517-5p,0.8,0.2,hsa-miR-106b,#N/A,
hsa-mir-3195,0.8,0.2,hsa-miR-106b,#N/A,
hsa-mir-4793-5p,0.8,0.2,hsa-miR-106b,#N/A,
hsa-mir-1909-5p,0.8,0.2,hsa-miR-106b-1,#N/A,
hsa-mir-3120-5p,0.8,0.2,hsa-miR-107,#N/A,
hsa-mir-3677-5p,0.8,0.2,hsa-miR-107,#N/A,
hsa-mir-3682-5p,0.8,0.2,hsa-miR-107,#N/A,
hsa-mir-3689d,0.8,0.2,hsa-miR-107,#N/A,
hsa-mir-4518,0.8,0.2,hsa-miR-107,#N/A,
hsa-mir-5189-5p,0.8,0.2,hsa-miR-107,#N/A,
hsa-mir-1184,0.8,0.2,hsa-miR-107,#N/A,
hsa-mir-3170,0.8,0.2,hsa-miR-107,#N/A,
hsa-mir-4511,0.8,0.2,hsa-miR-107,#N/A,
hsa-mir-374c-5p,0.8,0.2,hsa-miR-107,#N/A,
hsa-mir-149-3p,0.8,0.2,hsa-miR-107,#N/A,
hsa-mir-150-3p,0.8,0.2,hsa-miR-107,#N/A,
hsa-mir-574-3p,0.8,0.2,hsa-miR-10a,#N/A,
hsa-mir-140-3p,0.8,0.2,hsa-miR-10a,#N/A,
hsa-mir-302e,0.9,0.1,hsa-miR-181b-1,#N/A,
hsa-mir-1471,0.9,0.1,hsa-miR-181b-2,#N/A,
hsa-mir-581,0.9,0.1,hsa-miR-181c,#N/A,
hsa-mir-3646,0.9,0.1,hsa-miR-181c,#N/A,
hsa-mir-626,0.9,0.1,hsa-miR-181c,#N/A,
hsa-mir-1538,0.9,0.1,hsa-miR-181c,#N/A,
hsa-mir-4294,0.9,0.1,hsa-miR-181c,#N/A,
hsa-mir-6880-5p,0.9,0.1,hsa-miR-181c,#N/A,
hsa-mir-500b-5p,0.9,0.1,hsa-miR-181c,#N/A,
hsa-mir-3151-5p,0.9,0.1,hsa-miR-181c,#N/A,
hsa-mir-4772-5p,0.9,0.1,hsa-miR-181d,#N/A,
hsa-mir-4666a-5p,0.9,0.1,hsa-miR-181d,#N/A,
hsa-mir-371b-5p,0.9,0.1,hsa-miR-181d,#N/A,
hsa-mir-563,0.9,0.1,hsa-miR-181d,hsa-miR-563,
hsa-mir-1185-1-3p,0.9,0.1,hsa-miR-182,#N/A,
hsa-mir-1255a,0.9,0.1,hsa-miR-182,#N/A,
hsa-mir-1273c,0.9,0.1,hsa-miR-182,#N/A,
hsa-mir-4513,0.9,0.1,hsa-miR-182,#N/A,
hsa-mir-2682-5p,0.9,0.1,hsa-miR-182*,#N/A,
hsa-mir-3622a-5p,0.9,0.1,hsa-miR-182*,#N/A,
hsa-mir-1203,0.9,0.1,hsa-miR-183,#N/A,
hsa-mir-6720-5p,0.9,0.1,hsa-miR-183,#N/A,
hsa-mir-4282,0.9,0.1,hsa-miR-183,#N/A,
hsa-mir-617,0.9,0.1,hsa-miR-23a,#N/A,
hsa-mir-4423-5p,0.9,0.1,hsa-miR-23a,#N/A,
hsa-mir-4661-5p,0.9,0.1,hsa-miR-23a,#N/A,
hsa-mir-1270,0.9,0.1,hsa-miR-23a,#N/A,
hsa-mir-3176,0.9,0.1,hsa-miR-23b,#N/A,
hsa-mir-3654,0.9,0.1,hsa-miR-23b,#N/A,
hsa-mir-1295a,0.9,0.1,hsa-miR-23b,#N/A,
hsa-mir-4775,0.9,0.1,hsa-miR-23b,#N/A,
hsa-mir-4447,0.9,0.1,hsa-miR-23b,#N/A,
hsa-mir-548am-5p,0.9,0.1,hsa-miR-23b,#N/A,
hsa-mir-548i,0.9,0.1,hsa-miR-23b,#N/A,
hsa-mir-1910-5p,0.9,0.1,hsa-miR-23b,#N/A,
hsa-mir-514b-5p,0.9,0.1,hsa-miR-23b,#N/A,
hsa-mir-6798-5p,0.9,0.1,hsa-miR-23b,#N/A,
hsa-mir-1253,0.9,0.1,hsa-miR-23b,#N/A,
hsa-mir-1245a,0.9,0.1,hsa-miR-23b,#N/A,
hsa-mir-544b,0.9,0.1,hsa-miR-23b,#N/A,
hsa-mir-9500,0.9,0.1,hsa-miR-23b,#N/A,
hsa-mir-1283,0.9,0.1,hsa-miR-24,#N/A,
hsa-mir-587,0.9,0.1,hsa-miR-24,#N/A,
hsa-mir-631,0.9,0.1,hsa-miR-24,#N/A,
hsa-mir-4736,0.9,0.1,hsa-miR-24,#N/A,
hsa-mir-664b-5p,0.9,0.1,hsa-miR-24,#N/A,
hsa-mir-1304-5p,0.9,0.1,hsa-miR-24,#N/A,
hsa-mir-1185-5p,0.9,0.1,hsa-miR-25,#N/A,
hsa-mir-513a-5p,0.9,0.1,hsa-miR-34c,#N/A,
