81.27,82.84,79.7,80.32,62.58,88.83
80.74,82.14,79.34,79.9,61.5,88.37
80.71,82.64,78.78,79.57,61.47,88.42
80.76,82.42,79.1,79.77,61.55,88.24
81.08,83.36,78.79,79.72,62.22,88.63
80.91,82.68,79.14,79.86,61.86,88.5
0.25,0.46,0.39,0.29,0.51,0.23
