59.46,30.95,87.97,72.01,23.03,75.82
60.32,32.86,87.78,72.9,24.7,75.27
59.45,30.91,88.0,72.03,23.03,75.44
59.67,31.55,87.8,72.11,23.4,75.46
59.3,30.47,88.13,71.96,22.76,75.84
59.64,31.35,87.94,72.2,23.38,75.57
0.4,0.93,0.15,0.39,0.77,0.25
